ID,EID,Original_Sentence,Modal_Verb,Marked_Sentence_English,Marked_Sentence_Japanese,Source_Modal,Tested_Modal,Transformation_Strategy,Transformation_Category,Palmer_Annotations,Quirk_Annotations,Palmer_Expected,Quirk_Expected,Grammaticality_Expected,Completed,Annotation_Notes
5aef6892a1572170f6f53f57c245a11365cd95547829c381050a08b656cd8df3_alt_ought_to,5aef6892a1572170f6f53f57c245a11365cd95547829c381050a08b656cd8df3,I get it.. but you know life really is too short.. i think you should try to reach out! Do it!:),ought to,I get it.. but you know life really is too short.. i think you *ought to* try to reach out! Do it!:),"",should,ought to,advice_paraphrase,substitution,"[""deontic"", ""deontic"", ""deontic""]","[""obligation"", ""obligation"", ""obligation""]",unknown,unknown,yes,0,Modal substitution: 'should' → 'ought to'. Strategy: advice_paraphrase. Please verify grammaticality and classify modal categories.
054f641748a25ec27b21e04b5f740f5fc64ff03404aefeec42d91986b61933ca_orig,054f641748a25ec27b21e04b5f740f5fc64ff03404aefeec42d91986b61933ca,I am doing a drink a paint session this weekend. I can not wait. It is goin to be fun!,can,I am doing a drink a paint session this weekend. I *can* not wait. It is goin to be fun!,"",can,can,original,original,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",dynamic,ability,yes,1,Original sentence from dataset. Modal: 'can'. Verified and complete.
054f641748a25ec27b21e04b5f740f5fc64ff03404aefeec42d91986b61933ca_alt_could,054f641748a25ec27b21e04b5f740f5fc64ff03404aefeec42d91986b61933ca,I am doing a drink a paint session this weekend. I can not wait. It is goin to be fun!,could,I am doing a drink a paint session this weekend. I *could* not wait. It is goin to be fun!,"",can,could,ability_weakening,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",unknown,unknown,yes,0,Modal substitution: 'can' → 'could'. Strategy: ability_weakening. Please verify grammaticality and classify modal categories.
054f641748a25ec27b21e04b5f740f5fc64ff03404aefeec42d91986b61933ca_alt_may,054f641748a25ec27b21e04b5f740f5fc64ff03404aefeec42d91986b61933ca,I am doing a drink a paint session this weekend. I can not wait. It is goin to be fun!,may,I am doing a drink a paint session this weekend. I *may* not wait. It is goin to be fun!,"",can,may,ability_to_permission,entailment,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",unknown,unknown,yes,0,Modal substitution: 'can' → 'may'. Strategy: ability_to_permission. Please verify grammaticality and classify modal categories.
054f641748a25ec27b21e04b5f740f5fc64ff03404aefeec42d91986b61933ca_alt_might,054f641748a25ec27b21e04b5f740f5fc64ff03404aefeec42d91986b61933ca,I am doing a drink a paint session this weekend. I can not wait. It is goin to be fun!,might,I am doing a drink a paint session this weekend. I *might* not wait. It is goin to be fun!,"",can,might,ability_to_possibility,entailment,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",unknown,unknown,yes,0,Modal substitution: 'can' → 'might'. Strategy: ability_to_possibility. Please verify grammaticality and classify modal categories.
054f641748a25ec27b21e04b5f740f5fc64ff03404aefeec42d91986b61933ca_alt_must,054f641748a25ec27b21e04b5f740f5fc64ff03404aefeec42d91986b61933ca,I am doing a drink a paint session this weekend. I can not wait. It is goin to be fun!,must,I am doing a drink a paint session this weekend. I *must* not wait. It is goin to be fun!,"",can,must,ability_to_necessity_substitution,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",unknown,unknown,yes,0,Modal substitution: 'can' → 'must'. Strategy: ability_to_necessity_substitution. Please verify grammaticality and classify modal categories.
054f641748a25ec27b21e04b5f740f5fc64ff03404aefeec42d91986b61933ca_alt_shall,054f641748a25ec27b21e04b5f740f5fc64ff03404aefeec42d91986b61933ca,I am doing a drink a paint session this weekend. I can not wait. It is goin to be fun!,shall,I am doing a drink a paint session this weekend. I *shall* not wait. It is goin to be fun!,"",can,shall,ability_to_obligation_substitution,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",unknown,unknown,yes,0,Modal substitution: 'can' → 'shall'. Strategy: ability_to_obligation_substitution. Please verify grammaticality and classify modal categories.
054f641748a25ec27b21e04b5f740f5fc64ff03404aefeec42d91986b61933ca_alt_should,054f641748a25ec27b21e04b5f740f5fc64ff03404aefeec42d91986b61933ca,I am doing a drink a paint session this weekend. I can not wait. It is goin to be fun!,should,I am doing a drink a paint session this weekend. I *should* not wait. It is goin to be fun!,"",can,should,ability_to_advice_substitution,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",unknown,unknown,yes,0,Modal substitution: 'can' → 'should'. Strategy: ability_to_advice_substitution. Please verify grammaticality and classify modal categories.
054f641748a25ec27b21e04b5f740f5fc64ff03404aefeec42d91986b61933ca_alt_will,054f641748a25ec27b21e04b5f740f5fc64ff03404aefeec42d91986b61933ca,I am doing a drink a paint session this weekend. I can not wait. It is goin to be fun!,will,I am doing a drink a paint session this weekend. I *will* not wait. It is goin to be fun!,"",can,will,ability_to_prediction_substitution,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",unknown,unknown,yes,0,Modal substitution: 'can' → 'will'. Strategy: ability_to_prediction_substitution. Please verify grammaticality and classify modal categories.
054f641748a25ec27b21e04b5f740f5fc64ff03404aefeec42d91986b61933ca_alt_would,054f641748a25ec27b21e04b5f740f5fc64ff03404aefeec42d91986b61933ca,I am doing a drink a paint session this weekend. I can not wait. It is goin to be fun!,would,I am doing a drink a paint session this weekend. I *would* not wait. It is goin to be fun!,"",can,would,ability_to_conditional_substitution,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",unknown,unknown,yes,0,Modal substitution: 'can' → 'would'. Strategy: ability_to_conditional_substitution. Please verify grammaticality and classify modal categories.
054f641748a25ec27b21e04b5f740f5fc64ff03404aefeec42d91986b61933ca_alt_ought_to,054f641748a25ec27b21e04b5f740f5fc64ff03404aefeec42d91986b61933ca,I am doing a drink a paint session this weekend. I can not wait. It is goin to be fun!,ought to,I am doing a drink a paint session this weekend. I *ought to* not wait. It is goin to be fun!,"",can,ought to,ability_to_advice_substitution,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",unknown,unknown,yes,0,Modal substitution: 'can' → 'ought to'. Strategy: ability_to_advice_substitution. Please verify grammaticality and classify modal categories.
84f83e48c497d9a41de4da2566ada9d874885c7d9f39d98843b5dde28116617a_orig,84f83e48c497d9a41de4da2566ada9d874885c7d9f39d98843b5dde28116617a,What kind of rock would you want to be?,would,What kind of rock *would* you want to be?,"",would,would,original,original,"[""dynamic"", ""dynamic"", ""dynamic""]","[""volition"", ""volition"", ""volition""]",dynamic,volition,yes,1,Original sentence from dataset. Modal: 'would'. Verified and complete.
84f83e48c497d9a41de4da2566ada9d874885c7d9f39d98843b5dde28116617a_alt_can,84f83e48c497d9a41de4da2566ada9d874885c7d9f39d98843b5dde28116617a,What kind of rock would you want to be?,can,What kind of rock *can* you want to be?,"",would,can,conditional_to_ability_substitution,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""volition"", ""volition"", ""volition""]",unknown,unknown,yes,0,Modal substitution: 'would' → 'can'. Strategy: conditional_to_ability_substitution. Please verify grammaticality and classify modal categories.
84f83e48c497d9a41de4da2566ada9d874885c7d9f39d98843b5dde28116617a_alt_could,84f83e48c497d9a41de4da2566ada9d874885c7d9f39d98843b5dde28116617a,What kind of rock would you want to be?,could,What kind of rock *could* you want to be?,"",would,could,conditional_to_ability_substitution,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""volition"", ""volition"", ""volition""]",unknown,unknown,yes,0,Modal substitution: 'would' → 'could'. Strategy: conditional_to_ability_substitution. Please verify grammaticality and classify modal categories.
84f83e48c497d9a41de4da2566ada9d874885c7d9f39d98843b5dde28116617a_alt_may,84f83e48c497d9a41de4da2566ada9d874885c7d9f39d98843b5dde28116617a,What kind of rock would you want to be?,may,What kind of rock *may* you want to be?,"",would,may,conditional_to_permission_substitution,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""volition"", ""volition"", ""volition""]",unknown,unknown,yes,0,Modal substitution: 'would' → 'may'. Strategy: conditional_to_permission_substitution. Please verify grammaticality and classify modal categories.
84f83e48c497d9a41de4da2566ada9d874885c7d9f39d98843b5dde28116617a_alt_might,84f83e48c497d9a41de4da2566ada9d874885c7d9f39d98843b5dde28116617a,What kind of rock would you want to be?,might,What kind of rock *might* you want to be?,"",would,might,conditional_to_possibility,entailment,"[""dynamic"", ""dynamic"", ""dynamic""]","[""volition"", ""volition"", ""volition""]",unknown,unknown,partial,0,Modal substitution: 'would' → 'might'. Strategy: conditional_to_possibility. Please verify grammaticality and classify modal categories.
84f83e48c497d9a41de4da2566ada9d874885c7d9f39d98843b5dde28116617a_alt_must,84f83e48c497d9a41de4da2566ada9d874885c7d9f39d98843b5dde28116617a,What kind of rock would you want to be?,must,What kind of rock *must* you want to be?,"",would,must,conditional_to_necessity_substitution,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""volition"", ""volition"", ""volition""]",unknown,unknown,yes,0,Modal substitution: 'would' → 'must'. Strategy: conditional_to_necessity_substitution. Please verify grammaticality and classify modal categories.
84f83e48c497d9a41de4da2566ada9d874885c7d9f39d98843b5dde28116617a_alt_shall,84f83e48c497d9a41de4da2566ada9d874885c7d9f39d98843b5dde28116617a,What kind of rock would you want to be?,shall,What kind of rock *shall* you want to be?,"",would,shall,conditional_to_obligation_substitution,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""volition"", ""volition"", ""volition""]",unknown,unknown,yes,0,Modal substitution: 'would' → 'shall'. Strategy: conditional_to_obligation_substitution. Please verify grammaticality and classify modal categories.
84f83e48c497d9a41de4da2566ada9d874885c7d9f39d98843b5dde28116617a_alt_should,84f83e48c497d9a41de4da2566ada9d874885c7d9f39d98843b5dde28116617a,What kind of rock would you want to be?,should,What kind of rock *should* you want to be?,"",would,should,conditional_to_advice_substitution,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""volition"", ""volition"", ""volition""]",unknown,unknown,yes,0,Modal substitution: 'would' → 'should'. Strategy: conditional_to_advice_substitution. Please verify grammaticality and classify modal categories.
84f83e48c497d9a41de4da2566ada9d874885c7d9f39d98843b5dde28116617a_alt_will,84f83e48c497d9a41de4da2566ada9d874885c7d9f39d98843b5dde28116617a,What kind of rock would you want to be?,will,What kind of rock *will* you want to be?,"",would,will,conditional_to_prediction_substitution,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""volition"", ""volition"", ""volition""]",unknown,unknown,yes,0,Modal substitution: 'would' → 'will'. Strategy: conditional_to_prediction_substitution. Please verify grammaticality and classify modal categories.
84f83e48c497d9a41de4da2566ada9d874885c7d9f39d98843b5dde28116617a_alt_ought_to,84f83e48c497d9a41de4da2566ada9d874885c7d9f39d98843b5dde28116617a,What kind of rock would you want to be?,ought to,What kind of rock *ought to* you want to be?,"",would,ought to,conditional_to_advice_substitution,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""volition"", ""volition"", ""volition""]",unknown,unknown,yes,0,Modal substitution: 'would' → 'ought to'. Strategy: conditional_to_advice_substitution. Please verify grammaticality and classify modal categories.
4248a66f767a0174af140cd4cc0b20b938870928913f5266e8ccf2b25066eed0_orig,4248a66f767a0174af140cd4cc0b20b938870928913f5266e8ccf2b25066eed0,I took him to get evaluatd and we are waiting for a spot to open at school. I practiced at home with him non stop though and now he will not shut up. I am so proud of him,will,I took him to get evaluatd and we are waiting for a spot to open at school. I practiced at home with him non stop though and now he *will* not shut up. I am so proud of him,"",will,will,original,original,"[""dynamic"", ""dynamic"", ""dynamic""]","[""volition"", ""volition"", ""volition""]",dynamic,volition,yes,1,Original sentence from dataset. Modal: 'will'. Verified and complete.
4248a66f767a0174af140cd4cc0b20b938870928913f5266e8ccf2b25066eed0_alt_can,4248a66f767a0174af140cd4cc0b20b938870928913f5266e8ccf2b25066eed0,I took him to get evaluatd and we are waiting for a spot to open at school. I practiced at home with him non stop though and now he will not shut up. I am so proud of him,can,I took him to get evaluatd and we are waiting for a spot to open at school. I practiced at home with him non stop though and now he *can* not shut up. I am so proud of him,"",will,can,prediction_to_ability_substitution,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""volition"", ""volition"", ""volition""]",unknown,unknown,yes,0,Modal substitution: 'will' → 'can'. Strategy: prediction_to_ability_substitution. Please verify grammaticality and classify modal categories.
4248a66f767a0174af140cd4cc0b20b938870928913f5266e8ccf2b25066eed0_alt_could,4248a66f767a0174af140cd4cc0b20b938870928913f5266e8ccf2b25066eed0,I took him to get evaluatd and we are waiting for a spot to open at school. I practiced at home with him non stop though and now he will not shut up. I am so proud of him,could,I took him to get evaluatd and we are waiting for a spot to open at school. I practiced at home with him non stop though and now he *could* not shut up. I am so proud of him,"",will,could,prediction_to_ability_substitution,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""volition"", ""volition"", ""volition""]",unknown,unknown,yes,0,Modal substitution: 'will' → 'could'. Strategy: prediction_to_ability_substitution. Please verify grammaticality and classify modal categories.
